bot_config,lam_confirm,lam_disconfirm,session_id,round,draw_red,draw_blue,true_bayes_mode,bot_mode,modes_diverge,quadratic_score
bayesian,0.0,0.0,74,5,2,1,13,13,0,0.12947396111233603
bayesian,0.0,0.0,75,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,75,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,75,3,1,2,9,9,0,0.035011695761490935
bayesian,0.0,0.0,75,4,3,0,12,12,0,0.2742807183163309
bayesian,0.0,0.0,75,5,2,1,12,12,0,0.38091074425171356
bayesian,0.0,0.0,76,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,76,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,76,3,2,1,13,13,0,0.16518572722541378
bayesian,0.0,0.0,76,4,2,1,13,13,0,0.17174554358161703
bayesian,0.0,0.0,76,5,1,2,12,12,0,0.3809107442517136
bayesian,0.0,0.0,77,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,77,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,77,3,1,2,11,11,0,0.19219197678078115
bayesian,0.0,0.0,77,4,2,1,12,12,0,0.2742807183163307
bayesian,0.0,0.0,77,5,1,2,11,11,0,0.1688901729829945
bayesian,0.0,0.0,78,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,78,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,78,3,3,0,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,78,4,2,1,15,15,0,-0.06230674334803718
bayesian,0.0,0.0,78,5,1,2,13,13,0,0.12947396111233586
bayesian,0.0,0.0,79,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,79,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,79,3,2,1,16,16,0,-0.01800968856186924
bayesian,0.0,0.0,79,4,2,1,15,15,0,-0.062306743348037125
bayesian,0.0,0.0,79,5,2,1,15,15,0,-0.1677439212065251
bayesian,0.0,0.0,80,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,80,2,1,2,13,13,0,0.14088837289301687
bayesian,0.0,0.0,80,3,1,2,11,11,0,0.1921919767807813
bayesian,0.0,0.0,80,4,2,1,12,12,0,0.27428071831633094
bayesian,0.0,0.0,80,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,81,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,81,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,81,3,3,0,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,81,4,1,2,13,13,0,0.17174554358161717
bayesian,0.0,0.0,81,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,82,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,82,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,82,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,82,4,2,1,12,12,0,0.27428071831633105
bayesian,0.0,0.0,82,5,2,1,12,12,0,0.3809107442517138
bayesian,0.0,0.0,83,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,83,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,83,3,2,1,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,83,4,1,2,13,13,0,0.17174554358161717
bayesian,0.0,0.0,83,5,1,2,12,12,0,0.38091074425171373
bayesian,0.0,0.0,84,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,84,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,84,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,84,4,2,1,12,12,0,0.27428071831633105
bayesian,0.0,0.0,84,5,3,0,14,13,1,0.12947396111233597
bayesian,0.0,0.0,85,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,85,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,85,3,3,0,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,85,4,2,1,15,15,0,-0.06230674334803718
bayesian,0.0,0.0,85,5,1,2,13,13,0,0.12947396111233586
bayesian,0.0,0.0,86,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,86,2,1,2,6,6,0,-0.01803835569315447
bayesian,0.0,0.0,86,3,3,0,11,11,0,0.1921919767807812
bayesian,0.0,0.0,86,4,2,1,12,12,0,0.27428071831633083
bayesian,0.0,0.0,86,5,2,1,12,12,0,0.3809107442517135
bayesian,0.0,0.0,87,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,87,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,87,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,87,4,2,1,12,12,0,0.27428071831633094
bayesian,0.0,0.0,87,5,1,2,11,11,0,0.1688901729829947
bayesian,0.0,0.0,88,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,88,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,88,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,88,4,3,0,13,13,0,0.17174554358161706
bayesian,0.0,0.0,88,5,2,1,13,13,0,0.12947396111233583
bayesian,0.0,0.0,89,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,89,2,1,2,6,6,0,-0.01803835569315447
bayesian,0.0,0.0,89,3,2,1,9,9,0,0.03501169576149092
bayesian,0.0,0.0,89,4,3,0,12,12,0,0.27428071831633083
bayesian,0.0,0.0,89,5,2,1,12,12,0,0.3809107442517136
bayesian,0.0,0.0,90,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,90,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,90,3,2,1,16,16,0,-0.01800968856186924
bayesian,0.0,0.0,90,4,2,1,15,15,0,-0.062306743348037125
bayesian,0.0,0.0,90,5,1,2,13,13,0,0.129473961112336
bayesian,0.0,0.0,91,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,91,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,91,3,2,1,13,13,0,0.16518572722541378
bayesian,0.0,0.0,91,4,1,2,12,12,0,0.2742807183163309
bayesian,0.0,0.0,91,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,92,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,92,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,92,3,0,3,9,9,0,0.03501169576149098
bayesian,0.0,0.0,92,4,1,2,8,8,0,-0.09935926399238204
bayesian,0.0,0.0,92,5,3,0,11,11,0,0.16889017298299458
bayesian,0.0,0.0,93,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,93,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,93,3,3,0,13,13,0,0.16518572722541386
bayesian,0.0,0.0,93,4,1,2,12,12,0,0.27428071831633094
bayesian,0.0,0.0,93,5,3,0,13,13,0,0.12947396111233594
bayesian,0.0,0.0,94,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,94,2,1,2,6,6,0,-0.01803835569315447
bayesian,0.0,0.0,94,3,2,1,9,9,0,0.03501169576149092
bayesian,0.0,0.0,94,4,2,1,10,10,0,0.09483927447465862
bayesian,0.0,0.0,94,5,3,0,12,12,0,0.38091074425171356
bayesian,0.0,0.0,95,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,95,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,95,3,1,2,11,11,0,0.19219197678078115
bayesian,0.0,0.0,95,4,3,0,13,13,0,0.171745543581617
bayesian,0.0,0.0,95,5,0,3,11,11,0,0.16889017298299452
bayesian,0.0,0.0,96,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,96,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,96,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,96,4,3,0,13,13,0,0.17174554358161706
bayesian,0.0,0.0,96,5,2,1,13,13,0,0.12947396111233583
bayesian,0.0,0.0,97,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,97,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,97,3,1,2,11,11,0,0.19219197678078115
bayesian,0.0,0.0,97,4,1,2,10,10,0,0.09483927447465856
bayesian,0.0,0.0,97,5,3,0,12,12,0,0.3809107442517135
bayesian,0.0,0.0,98,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,98,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,98,3,2,1,13,13,0,0.16518572722541378
bayesian,0.0,0.0,98,4,2,1,13,13,0,0.17174554358161703
bayesian,0.0,0.0,98,5,1,2,12,12,0,0.3809107442517136
bayesian,0.0,0.0,99,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,99,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,99,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,99,4,2,1,12,12,0,0.27428071831633083
bayesian,0.0,0.0,99,5,2,1,12,12,0,0.38091074425171356
bayesian,0.0,0.0,100,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,100,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,100,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,100,4,3,0,13,13,0,0.1717455435816172
bayesian,0.0,0.0,100,5,2,1,13,13,0,0.12947396111233597
bayesian,0.0,0.0,101,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,101,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,101,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,101,4,1,2,10,10,0,0.09483927447465867
bayesian,0.0,0.0,101,5,2,1,11,11,0,0.1688901729829948
bayesian,0.0,0.0,102,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,102,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,102,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,102,4,3,0,13,13,0,0.1717455435816172
bayesian,0.0,0.0,102,5,1,2,12,12,0,0.3809107442517138
bayesian,0.0,0.0,103,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,103,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,103,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,103,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,103,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,104,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,104,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,104,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,104,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,104,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,105,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,105,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,105,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,105,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,105,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,106,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,106,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,106,3,1,2,13,13,0,0.16518572722541386
bayesian,0.0,0.0,106,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,106,5,1,2,12,12,0,0.3809107442517137
bayesian,0.0,0.0,107,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,107,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,107,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,107,4,2,1,12,12,0,0.27428071831633105
bayesian,0.0,0.0,107,5,1,2,11,11,0,0.16889017298299475
bayesian,0.0,0.0,108,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,108,2,3,0,20,20,0,-0.19404168099988536
bayesian,0.0,0.0,108,3,1,2,16,16,0,-0.01800968856186924
bayesian,0.0,0.0,108,4,2,1,15,15,0,-0.06230674334803711
bayesian,0.0,0.0,108,5,1,2,13,13,0,0.12947396111233606
bayesian,0.0,0.0,109,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,109,2,1,2,13,13,0,0.14088837289301687
bayesian,0.0,0.0,109,3,1,2,11,11,0,0.1921919767807813
bayesian,0.0,0.0,109,4,2,1,12,12,0,0.27428071831633094
bayesian,0.0,0.0,109,5,3,0,13,13,0,0.12947396111233586
bayesian,0.0,0.0,110,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,110,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,110,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,110,4,2,1,12,12,0,0.27428071831633094
bayesian,0.0,0.0,110,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,111,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,111,2,1,2,13,13,0,0.14088837289301687
bayesian,0.0,0.0,111,3,3,0,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,111,4,1,2,13,13,0,0.17174554358161717
bayesian,0.0,0.0,111,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,112,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,112,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,112,3,1,2,9,9,0,0.03501169576149098
bayesian,0.0,0.0,112,4,3,0,12,12,0,0.27428071831633105
bayesian,0.0,0.0,112,5,2,1,12,12,0,0.38091074425171384
bayesian,0.0,0.0,113,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,113,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,113,3,1,2,11,11,0,0.19219197678078115
bayesian,0.0,0.0,113,4,3,0,13,13,0,0.171745543581617
bayesian,0.0,0.0,113,5,2,1,13,13,0,0.12947396111233575
bayesian,0.0,0.0,114,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,114,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,114,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,114,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,114,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,115,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,115,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,115,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,115,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,115,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,116,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,116,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,116,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,116,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,116,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,117,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,117,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,117,3,0,3,11,11,0,0.19219197678078137
bayesian,0.0,0.0,117,4,3,0,13,13,0,0.1717455435816172
bayesian,0.0,0.0,117,5,2,1,13,13,0,0.12947396111233603
bayesian,0.0,0.0,118,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,118,2,1,2,13,13,0,0.14088837289301687
bayesian,0.0,0.0,118,3,3,0,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,118,4,1,2,13,13,0,0.17174554358161717
bayesian,0.0,0.0,118,5,1,2,12,12,0,0.38091074425171373
bayesian,0.0,0.0,119,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,119,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,119,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,119,4,3,0,13,13,0,0.1717455435816172
bayesian,0.0,0.0,119,5,2,1,13,13,0,0.12947396111233603
bayesian,0.0,0.0,120,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,120,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,120,3,2,1,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,120,4,2,1,15,15,0,-0.062306743348037166
bayesian,0.0,0.0,120,5,1,2,13,13,0,0.12947396111233592
bayesian,0.0,0.0,121,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,121,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,121,3,1,2,13,13,0,0.16518572722541391
bayesian,0.0,0.0,121,4,1,2,12,12,0,0.2742807183163311
bayesian,0.0,0.0,121,5,2,1,12,12,0,0.38091074425171384
bayesian,0.0,0.0,122,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,122,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,122,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,122,4,3,0,13,13,0,0.1717455435816172
bayesian,0.0,0.0,122,5,3,0,15,15,0,-0.1677439212065251
bayesian,0.0,0.0,123,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,123,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,123,3,3,0,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,123,4,2,1,15,15,0,-0.06230674334803718
bayesian,0.0,0.0,123,5,1,2,13,13,0,0.12947396111233586
bayesian,0.0,0.0,124,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,124,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,124,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,124,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,124,5,1,2,11,11,0,0.16889017298299472
bayesian,0.0,0.0,125,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,125,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,125,3,3,0,18,18,0,-0.16081121091288633
bayesian,0.0,0.0,125,4,0,3,13,13,0,0.17174554358161717
bayesian,0.0,0.0,125,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,126,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,126,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,126,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,126,4,2,1,12,12,0,0.27428071831633083
bayesian,0.0,0.0,126,5,2,1,12,12,0,0.38091074425171356
bayesian,0.0,0.0,127,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,127,2,3,0,20,20,0,-0.19404168099988536
bayesian,0.0,0.0,127,3,2,1,18,18,0,-0.1608112109128863
bayesian,0.0,0.0,127,4,2,1,17,17,0,-0.19421750124198295
bayesian,0.0,0.0,127,5,0,3,13,13,0,0.12947396111233586
bayesian,0.0,0.0,128,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,128,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,128,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,128,4,1,2,10,10,0,0.09483927447465862
bayesian,0.0,0.0,128,5,2,1,11,11,0,0.1688901729829946
bayesian,0.0,0.0,129,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,129,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,129,3,1,2,13,13,0,0.16518572722541386
bayesian,0.0,0.0,129,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,129,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,130,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,130,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,130,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,130,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,130,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,131,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,131,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,131,3,2,1,16,16,0,-0.01800968856186924
bayesian,0.0,0.0,131,4,2,1,15,15,0,-0.062306743348037125
bayesian,0.0,0.0,131,5,1,2,13,13,0,0.129473961112336
bayesian,0.0,0.0,132,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,132,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,132,3,1,2,9,9,0,0.03501169576149098
bayesian,0.0,0.0,132,4,2,1,10,10,0,0.09483927447465867
bayesian,0.0,0.0,132,5,1,2,9,9,0,-0.1424764789409328
bayesian,0.0,0.0,133,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,133,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,133,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,133,4,2,1,12,12,0,0.27428071831633094
bayesian,0.0,0.0,133,5,1,2,11,11,0,0.1688901729829947
bayesian,0.0,0.0,134,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,134,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,134,3,3,0,13,13,0,0.16518572722541386
bayesian,0.0,0.0,134,4,1,2,12,12,0,0.27428071831633094
bayesian,0.0,0.0,134,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,135,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,135,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,135,3,3,0,13,13,0,0.16518572722541386
bayesian,0.0,0.0,135,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,135,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,136,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,136,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,136,3,1,2,9,9,0,0.03501169576149098
bayesian,0.0,0.0,136,4,3,0,12,12,0,0.27428071831633105
bayesian,0.0,0.0,136,5,1,2,11,11,0,0.1688901729829948
bayesian,0.0,0.0,137,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,137,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,137,3,1,2,13,13,0,0.16518572722541391
bayesian,0.0,0.0,137,4,1,2,12,12,0,0.2742807183163311
bayesian,0.0,0.0,137,5,0,3,9,9,0,-0.14247647894093268
bayesian,0.0,0.0,138,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,138,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,138,3,1,2,11,11,0,0.19219197678078115
bayesian,0.0,0.0,138,4,2,1,12,12,0,0.2742807183163307
bayesian,0.0,0.0,138,5,2,1,12,12,0,0.38091074425171345
bayesian,0.0,0.0,139,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,139,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,139,3,3,0,13,13,0,0.16518572722541386
bayesian,0.0,0.0,139,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,139,5,1,2,12,12,0,0.3809107442517137
bayesian,0.0,0.0,140,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,140,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,140,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,140,4,3,0,13,13,0,0.1717455435816172
bayesian,0.0,0.0,140,5,1,2,12,12,0,0.3809107442517138
bayesian,0.0,0.0,141,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,141,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,141,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,141,4,2,1,12,12,0,0.27428071831633105
bayesian,0.0,0.0,141,5,2,1,12,12,0,0.3809107442517138
bayesian,0.0,0.0,142,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,142,2,1,2,6,6,0,-0.01803835569315447
bayesian,0.0,0.0,142,3,2,1,9,9,0,0.03501169576149092
bayesian,0.0,0.0,142,4,3,0,12,12,0,0.27428071831633083
bayesian,0.0,0.0,142,5,2,1,12,12,0,0.3809107442517136
bayesian,0.0,0.0,143,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,143,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,143,3,3,0,13,13,0,0.16518572722541386
bayesian,0.0,0.0,143,4,3,0,15,15,0,-0.06230674334803715
bayesian,0.0,0.0,143,5,1,2,14,14,0,0.12947396111233592
bayesian,0.0,0.0,144,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,144,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,144,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,144,4,0,3,8,8,0,-0.09935926399238201
bayesian,0.0,0.0,144,5,3,0,11,11,0,0.16889017298299464
bayesian,0.0,0.0,145,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,145,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,145,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,145,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,145,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,146,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,146,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,146,3,1,2,13,13,0,0.16518572722541391
bayesian,0.0,0.0,146,4,2,1,13,13,0,0.17174554358161723
bayesian,0.0,0.0,146,5,0,3,11,11,0,0.16889017298299483
bayesian,0.0,0.0,147,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,147,2,1,2,6,6,0,-0.01803835569315447
bayesian,0.0,0.0,147,3,1,2,6,6,0,-0.09328851267297467
bayesian,0.0,0.0,147,4,2,1,8,8,0,-0.09935926399238204
bayesian,0.0,0.0,147,5,2,1,9,9,0,-0.14247647894093282
bayesian,0.0,0.0,148,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,148,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,148,3,0,3,9,9,0,0.035011695761490935
bayesian,0.0,0.0,148,4,2,1,10,10,0,0.09483927447465862
bayesian,0.0,0.0,148,5,1,2,9,9,0,-0.1424764789409328
bayesian,0.0,0.0,149,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,149,2,1,2,6,6,0,-0.01803835569315447
bayesian,0.0,0.0,149,3,1,2,6,6,0,-0.09328851267297467
bayesian,0.0,0.0,149,4,1,2,6,6,0,-0.16394662802386714
bayesian,0.0,0.0,149,5,3,0,9,9,0,-0.1424764789409328
bayesian,0.0,0.0,150,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,150,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,150,3,1,2,9,9,0,0.035011695761490935
bayesian,0.0,0.0,150,4,2,1,10,10,0,0.09483927447465862
bayesian,0.0,0.0,150,5,3,0,12,12,0,0.3809107442517136
bayesian,0.0,0.0,151,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,151,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,151,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,151,4,2,1,12,12,0,0.27428071831633105
